,t_s,H_m,Qw_m3s,Ai_m2,todoy,iceon,tau,starth,gravelz,Hdl,His,Ta,Uw,rh,P,Ta_C,Hstar,Astar,Qstar,Tw_C,thawingdegreedays
2379,25693200,0.0,0.0,0.028793607914856988,151,274,14,0.5,0.5,230.954825,2.0,2.915,5.222,0.7559999999999999,100400.0,2.915,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2380,25704000,0.0,0.0,0.02853766642612406,151,274,14,0.5,0.5,231.6008,63.0,1.999,9.14,0.778,100700.0,1.999,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2381,25714800,0.0,0.0,0.028283999957800083,151,274,14,0.5,0.5,231.1426,28.0,1.596,10.01,0.7793000000000001,100800.0,1.596,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2382,25725600,0.0,0.0,0.02803258828761525,151,274,14,0.5,0.5,230.68439999999998,0.0,0.912,9.37,0.938,101000.0,0.912,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2383,25736400,0.0,0.0,0.02778341137305196,151,274,14,0.5,0.5,230.2262,0.0,0.764,8.14,0.938,101100.0,0.764,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2384,25747200,0.0,0.0,0.02753644934974716,151,274,14,0.5,0.5,229.768,0.0,1.093,8.43,0.86,101300.0,1.093,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2385,25758000,0.0,0.0,0.027291682529908767,151,274,14,0.5,0.5,229.3098,0.0,-0.539,9.6,0.802,101300.0,-0.539,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2386,25768800,0.0,0.0,0.02704909140074614,151,274,14,0.5,0.5,228.85160000000002,0.0,-1.978,8.89,0.7733,101400.0,-1.978,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2387,25779600,0.0,0.0,0.026808656622914505,151,274,14,0.5,0.5,228.3934,4.0,-3.732,5.806,0.7763,101400.0,-3.732,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2388,25790400,0.0,0.0,0.026570359028973197,151,274,14,0.5,0.5,227.9352,76.0,-3.393,2.919,0.805,101400.0,-3.393,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2389,25801200,0.0,0.0,0.02633417962185781,151,274,14,0.5,0.5,230.3304625,63.0,-3.358,1.718,0.7337,101300.0,-3.358,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2390,25812000,0.0,0.0,0.026100099573365496,151,274,14,0.5,0.5,232.725725,0.0,-2.691,3.462,0.7033,101200.0,-2.691,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2391,25822800,0.0,0.0,0.02586810022265412,151,274,14,0.5,0.5,235.1209875,0.0,-3.731,4.423,0.662,101100.0,-3.731,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2392,25833600,0.0,0.0,0.025638163074754625,151,274,14,0.5,0.5,237.51625,0.0,-4.257,3.778,0.7091,101000.0,-4.257,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2393,25844400,0.0,0.0,0.02541026979909658,151,274,14,0.5,0.5,239.9115125,0.0,-4.216,4.354,0.6404000000000001,100700.0,-4.216,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2394,25855200,0.0,0.0,0.025184402228046885,151,274,14,0.5,0.5,242.306775,0.0,-3.004,4.091,0.5964,100600.0,-3.004,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2395,25866000,0.0,0.0,0.0249605423554614,151,274,14,0.5,0.5,244.7020375,2.0,-0.255,4.673,0.5129,100400.0,-0.255,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2396,25876800,0.0,0.0,0.024738672335249668,151,274,14,0.5,0.5,247.0973,26.0,1.134,2.649,0.5757,100400.0,1.134,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2397,25887600,0.0,0.0,0.024518774479951974,151,274,14,0.5,0.5,246.857475,26.0,2.771,4.121,0.7837000000000001,100400.0,2.771,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2398,25898400,0.0,0.0,0.024300831259329463,151,274,14,0.5,0.5,246.61765,0.0,0.468,6.672,0.865,100600.0,0.468,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2399,25909200,0.0,0.0,0.024084825298966602,151,274,14,0.5,0.5,246.377825,0.0,1.339,6.703,0.7984,100600.0,1.339,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2400,25920000,0.0,0.0,0.02387073937888608,151,274,14,0.5,0.5,246.13799999999998,0.0,0.916,7.931,0.8859999999999999,100600.0,0.916,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2401,25930800,0.0,0.0,0.02365855643217605,151,274,14,0.5,0.5,245.89817499999998,0.0,1.55,8.09,0.894,100700.0,1.55,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2402,25941600,0.0,0.0,0.02344825954362948,151,274,14,0.5,0.5,245.65834999999998,0.0,0.975,8.71,0.968,100800.0,0.975,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2403,25952400,0.0,0.0,0.023239831948395892,151,274,14,0.5,0.5,245.418525,2.0,0.099,9.14,0.937,101000.0,0.099,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2404,25963200,0.0,0.0,0.023033257030644568,151,274,14,0.5,0.5,245.1787,47.0,-0.647,7.496,0.948,101300.0,-0.647,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2405,25974000,0.0,0.0,0.022828518322240147,151,274,14,0.5,0.5,244.655375,27.0,-2.079,5.431,0.925,101400.0,-2.079,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2406,25984800,0.0,0.0,0.022625599501429703,151,274,14,0.5,0.5,244.13205,0.0,-2.876,3.965,0.968,101500.0,-2.876,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2407,25995600,0.0,0.0,0.02242448439154162,151,274,14,0.5,0.5,243.608725,0.0,-3.432,2.924,0.94,101500.0,-3.432,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2408,26006400,0.0,0.0,0.02222515695969596,151,274,14,0.5,0.5,243.0854,0.0,-4.486,1.248,0.958,101500.0,-4.486,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2409,26017200,0.0,0.0,0.022027601315526286,151,274,14,0.5,0.5,242.562075,0.0,-5.112,1.692,0.968,101400.0,-5.112,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2410,26028000,0.0,0.0,0.02183180170991305,151,274,14,0.5,0.5,242.03875,0.0,-7.254,2.318,0.945,101200.0,-7.254,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2411,26038800,0.0,0.0,0.02163774253372784,151,274,14,0.5,0.5,241.515425,2.0,-7.827,4.014,0.9440000000000001,101100.0,-7.827,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2412,26049600,0.0,0.0,0.021445408316589164,151,274,14,0.5,0.5,240.9921,33.0,-5.444,4.488,0.955,100900.0,-5.444,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2413,26060400,0.0,0.0,0.02125478372562913,151,274,14,0.5,0.5,242.42059999999998,22.0,-5.908,3.383,0.9520000000000001,100800.0,-5.908,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2414,26071200,0.0,0.0,0.021065853564271094,151,274,14,0.5,0.5,243.8491,0.0,-7.668,2.006,0.938,100600.0,-7.668,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2415,26082000,0.0,0.0,0.02087860277101822,151,274,14,0.5,0.5,245.2776,0.0,-5.576,0.764,0.9540000000000001,100500.0,-5.576,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2416,26092800,0.0,0.0,0.020693016418252694,151,274,14,0.5,0.5,246.7061,0.0,-2.105,1.214,0.85,100400.0,-2.105,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2417,26103600,0.0,0.0,0.020509079711045895,151,274,14,0.5,0.5,248.13459999999998,0.0,-0.046,2.872,0.873,100300.0,-0.046,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2418,26114400,0.0,0.0,0.02032677798597869,151,274,14,0.5,0.5,249.5631,0.0,0.843,3.024,0.846,100200.0,0.843,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2419,26125200,0.0,0.0,0.02014609670997261,151,274,14,0.5,0.5,250.9916,1.0,1.637,2.672,0.84,100200.0,1.637,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2420,26136000,0.0,0.0,0.019967021479131278,151,274,14,0.5,0.5,252.4201,78.0,0.428,4.611,0.7929999999999999,100200.0,0.428,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2421,26146800,0.0,0.0,0.019789538017592086,151,274,14,0.5,0.5,252.37633749999998,33.0,1.028,3.788,0.7811,100200.0,1.028,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2422,26157600,0.0,0.0,0.01961363217638815,151,274,14,0.5,0.5,252.332575,0.0,-0.195,3.89,0.951,100200.0,-0.195,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2423,26168400,0.0,0.0,0.019439289932320306,151,274,14,0.5,0.5,252.2888125,0.0,-1.396,2.272,0.981,100300.0,-1.396,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2424,26179200,0.0,0.0,0.019266497386839342,151,274,14,0.5,0.5,252.24505,0.0,-1.932,0.105,0.985,100500.0,-1.932,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2425,26190000,0.0,0.0,0.019095240764937776,151,274,14,0.5,0.5,252.20128749999998,0.0,-2.117,1.863,0.988,100600.0,-2.117,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2426,26200800,0.0,0.0,0.01892550641405186,151,274,14,0.5,0.5,252.157525,0.0,-2.455,5.055,0.986,100700.0,-2.455,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2427,26211600,0.0,0.0,0.018757280802973172,151,274,14,0.5,0.5,252.1137625,0.0,-3.756,6.06,0.973,100700.0,-3.756,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2428,26222400,0.0,0.0,0.0185905505207699,151,274,14,0.5,0.5,252.07,17.0,-4.625,6.46,0.9620000000000001,100700.0,-4.625,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2429,26233200,0.0,0.0,0.018425302275717727,151,274,14,0.5,0.5,250.1072,10.0,-4.745,6.819,0.9620000000000001,100700.0,-4.745,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2430,26244000,0.0,0.0,0.01826152289424018,151,274,14,0.5,0.5,248.1444,0.0,-4.676,6.447,0.9640000000000001,100600.0,-4.676,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2431,26254800,0.0,0.0,0.018099199319858573,151,274,14,0.5,0.5,246.1816,0.0,-4.687,6.557,0.96,100500.0,-4.687,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2432,26265600,0.0,0.0,0.017938318612150932,151,274,14,0.5,0.5,244.21880000000002,0.0,-4.349,7.777,0.946,100400.0,-4.349,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2433,26276400,0.0,0.0,0.01777886794572054,151,274,14,0.5,0.5,242.256,0.0,-3.923,7.222,0.9570000000000001,100300.0,-3.923,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2434,26287200,0.0,0.0,0.01762083460917344,151,274,14,0.5,0.5,240.2932,0.0,-4.081,6.167,0.9590000000000001,100200.0,-4.081,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2435,26298000,0.0,0.0,0.01746420600410511,151,274,14,0.5,0.5,238.3304,0.0,-4.27,6.643,0.941,100100.0,-4.27,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2436,26308800,0.0,0.0,0.017308969644096096,151,274,14,0.5,0.5,236.3676,28.0,-3.905,6.707,0.9390000000000001,100000.0,-3.905,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2437,26319600,0.0,0.0,0.017155113153716577,151,274,14,0.5,0.5,234.000975,24.0,-3.905,5.845,0.958,99900.0,-3.905,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2438,26330400,0.0,0.0,0.01700262426753992,151,274,14,0.5,0.5,231.63435,0.0,-3.284,3.253,0.968,99800.0,-3.284,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2439,26341200,0.0,0.0,0.016851490829164685,151,274,14,0.5,0.5,229.267725,0.0,-2.201,5.769,0.9670000000000001,99900.0,-2.201,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2440,26352000,0.0,0.0,0.01670170079024566,151,274,14,0.5,0.5,226.90109999999999,0.0,-2.814,7.555,0.927,99900.0,-2.814,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2441,26362800,0.0,0.0,0.016553242209533317,151,274,14,0.5,0.5,224.534475,0.0,-4.469,7.59,0.943,100000.0,-4.469,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2442,26373600,0.0,0.0,0.016406103251921877,151,274,14,0.5,0.5,222.16785,0.0,-4.11,5.335,0.955,100000.0,-4.11,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2443,26384400,0.0,0.0,0.016260272187505795,151,274,14,0.5,0.5,219.801225,1.0,-4.746,3.765,0.9670000000000001,100000.0,-4.746,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2444,26395200,0.0,0.0,0.016115737390644636,151,274,14,0.5,0.5,217.4346,41.0,-4.48,3.868,0.96,100000.0,-4.48,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2445,26406000,0.0,0.0,0.015972487339036407,151,274,14,0.5,0.5,218.6873125,16.0,-3.492,0.978,0.97,99900.0,-3.492,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2446,26416800,0.0,0.0,0.015830510612798797,151,274,14,0.5,0.5,219.940025,0.0,-3.923,0.0,0.97,99900.0,-3.923,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2447,26427600,0.0,0.0,0.015689795893558924,151,274,14,0.5,0.5,221.1927375,0.0,-4.378,0.0,0.97,100000.0,-4.378,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2448,26438400,0.0,0.0,0.015550331963551,151,274,14,0.5,0.5,222.44545,0.0,-4.151,4.207,0.965,100200.0,-4.151,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2449,26449200,0.0,0.0,0.015412107704722055,151,274,14,0.5,0.5,223.6981625,0.0,-5.486,1.541,0.95,100300.0,-5.486,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2450,26460000,0.0,0.0,0.015275112097845591,151,274,14,0.5,0.5,224.950875,0.0,-7.423,1.763,0.9109999999999999,100400.0,-7.423,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2451,26470800,0.0,0.0,0.01513933422164313,151,274,14,0.5,0.5,226.2035875,0.0,-6.756,0.568,0.948,100500.0,-6.756,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2452,26481600,0.0,0.0,0.015004763251913654,151,274,14,0.5,0.5,227.4563,23.0,-6.57,3.279,0.9420000000000001,100700.0,-6.57,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2453,26492400,0.0,0.0,0.014871388460670551,151,274,14,0.5,0.5,224.993425,13.0,-9.37,1.952,0.9229999999999999,100800.0,-9.37,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2454,26503200,0.0,0.0,0.014739199215286483,151,274,14,0.5,0.5,222.53055,0.0,-8.18,2.849,0.935,101000.0,-8.18,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2455,26514000,0.0,0.0,0.014608184977645737,151,274,14,0.5,0.5,220.067675,0.0,-8.09,5.253,0.91,101100.0,-8.09,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2456,26524800,0.0,0.0,0.014478335303304113,151,274,14,0.5,0.5,217.6048,0.0,-9.47,5.866,0.888,101200.0,-9.47,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2457,26535600,0.0,0.0,0.014349639840656306,151,274,14,0.5,0.5,215.141925,0.0,-10.08,6.47,0.888,101300.0,-10.08,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2458,26546400,0.0,0.0,0.014222088330110643,151,274,14,0.5,0.5,212.67905,0.0,-10.39,5.175,0.7695000000000001,101200.0,-10.39,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2459,26557200,0.0,0.0,0.014095670603271295,151,274,14,0.5,0.5,210.216175,0.0,-11.54,6.119,0.865,101200.0,-11.54,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2460,26568000,0.0,0.0,0.013970376582127504,151,274,14,0.5,0.5,207.7533,120.0,-12.53,6.713,0.8290000000000001,101300.0,-12.53,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2461,26578800,0.0,0.0,0.013846196278250254,151,274,14,0.5,0.5,207.1024,61.0,-10.6,6.109,0.852,101200.0,-10.6,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2462,26589600,0.0,0.0,0.013723119791995989,151,274,14,0.5,0.5,206.4515,0.0,-11.28,5.962,0.861,101200.0,-11.28,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2463,26600400,0.0,0.0,0.013601137311717392,151,274,14,0.5,0.5,205.8006,0.0,-10.77,6.325,0.889,101100.0,-10.77,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2464,26611200,0.0,0.0,0.013480239112981218,151,274,14,0.5,0.5,205.1497,0.0,-10.94,6.539,0.8909999999999999,101000.0,-10.94,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2465,26622000,0.0,0.0,0.01336041555779303,151,274,14,0.5,0.5,204.4988,0.0,-10.9,7.132,0.8590000000000001,100800.0,-10.9,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2466,26632800,0.0,0.0,0.01324165709382896,151,274,14,0.5,0.5,203.84789999999998,0.0,-11.1,8.27,0.915,100600.0,-11.1,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2467,26643600,0.0,0.0,0.013123954253674054,151,274,14,0.5,0.5,203.197,0.0,-10.3,10.29,0.9079999999999999,100500.0,-10.3,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2468,26654400,0.0,0.0,0.01300729765406762,151,274,14,0.5,0.5,202.5461,24.0,-10.56,9.81,0.893,100300.0,-10.56,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2469,26665200,0.0,0.0,0.012891677995155181,151,274,14,0.5,0.5,204.23905,26.0,-11.16,10.74,0.8690000000000001,100200.0,-11.16,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2470,26676000,0.0,0.0,0.012777086059747079,151,274,14,0.5,0.5,205.932,0.0,-13.82,8.1,0.7619,100000.0,-13.82,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2471,26686800,0.0,0.0,0.012663512712583697,151,274,14,0.5,0.5,207.62494999999998,0.0,-14.1,10.87,0.8270000000000001,99800.0,-14.1,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2472,26697600,0.0,0.0,0.012550948899607162,151,274,14,0.5,0.5,209.3179,0.0,-15.25,11.47,0.863,99600.0,-15.25,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2473,26708400,0.0,0.0,0.012439385647239653,151,274,14,0.5,0.5,211.01085,0.0,-14.42,12.8,0.8640000000000001,99500.0,-14.42,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2474,26719200,0.0,0.0,0.012328814061667888,151,274,14,0.5,0.5,212.7038,0.0,-14.65,9.86,0.852,99400.0,-14.65,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2475,26730000,0.0,0.0,0.012219225328134202,151,274,14,0.5,0.5,214.39675,0.0,-15.0,9.02,0.8590000000000001,99300.0,-15.0,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2476,26740800,0.0,0.0,0.012110610710233817,151,274,14,0.5,0.5,216.0897,27.0,-13.06,10.97,0.868,99200.0,-13.06,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2477,26751600,0.0,0.0,0.012002961549218368,151,274,14,0.5,0.5,214.311925,11.0,-12.95,9.61,0.861,99100.0,-12.95,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2478,26762400,0.0,0.0,0.011896269263305639,151,274,14,0.5,0.5,212.53415,0.0,-11.99,10.04,0.8909999999999999,99000.0,-11.99,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2479,26773200,0.0,0.0,0.011790525346995389,151,274,14,0.5,0.5,210.756375,0.0,-12.86,8.03,0.879,98900.0,-12.86,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2480,26784000,0.0,0.0,0.011685721370391394,151,274,14,0.5,0.5,208.9786,0.0,-12.21,9.93,0.871,98900.0,-12.21,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2481,26794800,0.0,0.0,0.011581848978529279,151,274,14,0.5,0.5,207.200825,0.0,-12.29,9.54,0.865,98800.0,-12.29,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2482,26805600,0.0,0.0,0.01147889989071055,151,274,14,0.5,0.5,205.42305,0.0,-11.57,7.325,0.872,98800.0,-11.57,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2483,26816400,0.0,0.0,0.011376865899842433,151,274,14,0.5,0.5,203.645275,0.0,-10.92,8.79,0.88,98700.0,-10.92,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2484,26827200,0.0,0.0,0.01127573887178361,151,274,14,0.5,0.5,201.8675,23.0,-10.19,7.952,0.8759999999999999,98600.0,-10.19,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2485,26838000,0.0,0.0,0.011175510744695761,151,274,14,0.5,0.5,202.0786875,9.0,-9.17,11.22,0.9059999999999999,98600.0,-9.17,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2486,26848800,0.0,0.0,0.011076173528400858,151,274,14,0.5,0.5,202.289875,0.0,-8.11,13.34,0.889,98600.0,-8.11,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
